queue_rank,content_id,client_id,priority_score,reason_codes,is_declining_label,content_type,main_intent
203,content_c5ac46558df3,client_f369cb89fc,0.7958038565505264,low real-user traffic: below-median users_90d,1,keyword article,commercial
204,content_04fd376dbfa3,client_f369cb89fc,0.7955977450533629,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
205,content_e6d38d1e801a,client_19581e27de,0.795506838298615,low real-user traffic: below-median users_90d,1,keyword article,commercial
206,content_ad1c4b01f4ae,client_6208ef0f77,0.795175315509751,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
207,content_cd743418495d,client_19581e27de,0.7949255630985725,low real-user traffic: below-median users_90d,0,keyword article,informational
208,content_66b4046cc144,client_7f2253d7e2,0.7949138065905423,weak position: average position past the site's typical page,1,keyword article,informational
209,content_01ece29d6894,client_6208ef0f77,0.7947778619350437,"elevated by several moderate signals together, no single dominant flag",1,keyword article,commercial
210,content_4941005461b4,client_6208ef0f77,0.7946696750226939,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
211,content_7be5f150dc65,client_f369cb89fc,0.7946156565319956,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,informational
212,content_df3184adada1,client_3fdba35f04,0.7944641019995122,"elevated by several moderate signals together, no single dominant flag",1,keyword article,transactional
213,content_7d26b347c78e,client_7f2253d7e2,0.7942186339887345,low real-user traffic: below-median users_90d,1,keyword article,commercial
214,content_5cb45407a375,client_f369cb89fc,0.7941995062534274,low real-user traffic: below-median users_90d,1,keyword article,informational
215,content_e88c269d36d5,client_3fdba35f04,0.7941307736966042,weak position: average position past the site's typical page,1,keyword article,informational
216,content_31083b832aa0,client_f369cb89fc,0.7939732665275643,low real-user traffic: below-median users_90d,1,keyword article,informational
217,content_7ae230422776,client_6208ef0f77,0.7939618029278293,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
218,content_1337de8128cc,client_3fdba35f04,0.7939592196128737,low real-user traffic: below-median users_90d,0,keyword article,informational
219,content_03bf85092870,client_7f2253d7e2,0.7937790313946879,low real-user traffic: below-median users_90d,1,keyword article,informational
220,content_b005f46f2e4c,client_3fdba35f04,0.7936571218726389,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
221,content_0ad759bc5d3d,client_19581e27de,0.7935846198479249,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
222,content_9558f7d085c2,client_19581e27de,0.7935733271757405,low real-user traffic: below-median users_90d,1,keyword article,transactional
223,content_9367f8967d3b,client_3fdba35f04,0.7934616080743534,weak position: average position past the site's typical page,1,keyword article,informational
224,content_f44056976865,client_6208ef0f77,0.7933824601125412,"elevated by several moderate signals together, no single dominant flag",1,keyword article,commercial
225,content_65e547dc02ba,client_7f2253d7e2,0.7933324645287416,low real-user traffic: below-median users_90d,1,keyword article,informational
226,content_92ca79f8b232,client_19581e27de,0.7933106818493006,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
227,content_d73b842a64e6,client_f369cb89fc,0.7932942754345235,low real-user traffic: below-median users_90d,1,keyword article,commercial
228,content_8f3b70ede1bc,client_d029fa3a95,0.7932864478013028,low real-user traffic: below-median users_90d,1,comparison article,informational
229,content_457ed884f39a,client_7f2253d7e2,0.7932282828761357,weak position: average position past the site's typical page,1,keyword article,informational
230,content_d77e888445e9,client_3fdba35f04,0.7932023532725792,weak position: average position past the site's typical page,1,keyword article,informational
231,content_747870c01e28,client_19581e27de,0.7931518035568768,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
232,content_65bf969d1247,client_3fdba35f04,0.7931057075932051,weak position: average position past the site's typical page,1,keyword article,informational
233,content_65629be9dbb5,client_6208ef0f77,0.7929985190602874,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
234,content_65a668d53c13,client_7f2253d7e2,0.792868602302151,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
235,content_7760048e1609,client_6208ef0f77,0.7927500733555504,weak position: average position past the site's typical page,1,keyword article,
236,content_fac9e8c13f4c,client_3fdba35f04,0.7927455008040571,weak position: average position past the site's typical page,1,keyword article,informational
237,content_4a39de8115da,client_7f2253d7e2,0.7927107615734145,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
238,content_91283c049685,client_19581e27de,0.7922115756340637,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
239,content_887594f62cb7,client_3fdba35f04,0.7919911386271219,weak position: average position past the site's typical page,1,keyword article,informational
240,content_ea1fdec27b19,client_f369cb89fc,0.7919207446888623,low real-user traffic: below-median users_90d,0,keyword article,informational
241,content_c3970ef960d5,client_7f2253d7e2,0.7918055859236565,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
242,content_a5715ca231f0,client_7f2253d7e2,0.7916977061309706,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,
243,content_4b1303a5affe,client_7f2253d7e2,0.7916682147707703,low real-user traffic: below-median users_90d,1,keyword article,informational
244,content_058d282173c5,client_7f2253d7e2,0.7912535351133813,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,
245,content_a68032fd9bf5,client_f369cb89fc,0.7910997741340686,low real-user traffic: below-median users_90d,1,keyword article,informational
246,content_c149dfab5d24,client_f369cb89fc,0.7910680046049755,low real-user traffic: below-median users_90d,0,keyword article,informational
247,content_1cfa9d635f7f,client_19581e27de,0.7908079085387999,low real-user traffic: below-median users_90d,1,keyword article,transactional
248,content_434d25702cdb,client_7f2253d7e2,0.7904642604418265,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
249,content_db13a3ac2d38,client_6208ef0f77,0.7903477363310658,weak position: average position past the site's typical page,1,keyword article,commercial
250,content_d8fe64aaac6b,client_6208ef0f77,0.7900999209824403,weak position: average position past the site's typical page,1,keyword article,
251,content_b63d4f43a84b,client_7f2253d7e2,0.7900735209604143,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,
252,content_abd058df82a4,client_19581e27de,0.7900578015218334,low real-user traffic: below-median users_90d,1,keyword article,transactional
253,content_c680ff3952d7,client_6208ef0f77,0.7899659866898352,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
254,content_2aa69207eff5,client_6208ef0f77,0.78995637798456,"elevated by several moderate signals together, no single dominant flag",0,keyword article,informational
255,content_52acfbf813f7,client_7f2253d7e2,0.7899210566297803,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,
